TRACK NUMBER,frame number,x,y,,intensity
962,10479,42.95931697,50.81734751,,5965.322144
962,10480,43.14607337,50.89472172,,5573.278198
962,10481,43.0839844,51.29702178,,8836.861206
962,10482,43.21928365,51.01125428,,7096.788574
962,10483,43.14053085,51.10377965,,7917.470703
962,10484,43.16388585,50.8280944,,6479.283813
962,10485,43.34946473,51.07509775,,6836.677002
962,10486,43.1614728,50.88833911,,5950.468018
962,10487,43.13973737,50.81011047,,6505.000977
962,10488,43.10237681,51.04033643,,6046.432007
962,10489,42.9332357,51.14929835,,7004.331909
962,10490,42.96718786,51.10935821,,8032.864014
962,10491,43.12537341,50.90408993,,7209.407837
962,10492,42.99143115,50.98400842,,6794.698608
962,10493,42.99220487,51.14847967,,6129.364746
962,10494,43.18206894,51.36133236,,6156.047119
962,10495,43.14433115,50.67007008,,6467.289917
962,10496,43.21285106,50.75519131,,6244.566528
962,10497,42.9730779,50.95443659,,8671.299194
962,10498,43.06618829,51.02279004,,5996.335327
962,10499,43.17919106,51.17029496,,6965.229126
962,10500,43.38965138,50.7186129,,5555.955811
962,10501,43.12911355,51.01142481,,5712.046021
962,10502,43.11734532,50.94437416,,7228.215698
962,10503,43.39427291,51.14713077,,7552.093018
962,10504,43.30822267,50.82599356,,6351.592529
962,10505,42.93659052,51.18297407,,8219.206909
962,10506,43.01107143,51.02056227,,6642.84375
962,10507,43.31810469,50.93296748,,8257.750732
962,10508,43.26681673,51.15388671,,7187.567139
962,10509,43.32956036,51.20981166,,7739.268188
962,10510,43.06692292,51.17361907,,6341.003784
962,10511,43.15172583,51.21581172,,6981.982178
962,10512,43.13298159,51.19952438,,8778.220947
962,10513,43.25462038,50.81842229,,7009.823853
962,10514,43.22642205,51.00905877,,8148.492188
962,10515,43.28834271,51.01054571,,7778.891968
962,10516,43.28376893,51.01291384,,8060.321777
962,10517,43.24352948,50.6556374,,7354.665649
962,10518,43.15579042,51.20657965,,10254.70142
962,10519,43.38807355,50.92957409,,9049.510742
962,10520,43.10506271,50.91945496,,6521.861816
962,10521,42.97206921,50.84240579,,8047.84314
962,10522,43.0893573,51.35213085,,7325.00708
962,10523,43.24759092,50.64105565,,5029.07605
962,10524,42.81232667,51.15460744,,6667.979004
962,10525,43.25449001,50.79986407,,6068.731323
962,10526,43.15167359,50.75541526,,7878.379517
962,10527,43.23126197,51.04421785,,7288.829224
962,10528,43.25314464,51.11305239,,7085.00354
962,10529,42.99533216,51.04184597,,7699.554199
962,10530,43.46154234,51.05148908,,8004.897705
962,10531,43.10612404,51.07238333,,8425.447021
962,10532,43.45741732,50.74759732,,7270.378296
962,10533,42.98474651,51.1810138,,5999.666016
962,10534,43.27618209,51.04439212,,7555.860962
962,10535,43.06947322,51.16732397,,8563.822144
962,10536,43.3275771,50.90120933,,8699.8573
962,10537,43.2064681,51.09898962,,7238.030151
962,10538,43.32131053,51.1548051,,6135.915161
962,10539,43.22591392,51.28240002,,8404.368408
962,10540,43.25584121,51.12923079,,7038.883667
962,10541,43.06785494,50.88320567,,6409.846069
962,10542,43.17961306,51.13765964,,6299.517456
962,10543,42.9527989,51.21959787,,7032.991943
962,10544,43.00887809,50.95489247,,8013.16272
962,10545,43.22732478,50.7729562,,5526.178589
962,10546,43.03600566,50.94934065,,7441.762329
962,10547,42.77376747,51.09843274,,6175.108765
962,10548,43.20091872,50.80338285,,7374.213501
962,10549,42.87703343,51.05535038,,7794.283081
962,10550,42.74954837,50.90304938,,8520.170288
962,10551,42.76979086,50.77048102,,6630.605591
962,10552,42.86135672,50.98626062,,8171.023682
962,10553,42.86057874,50.74547886,,9189.413452
962,10554,43.34418114,50.76648342,,5478.026733
962,10555,42.98817328,50.91370797,,9624.242798
962,10556,43.20625625,51.09987919,,10243.62622
962,10557,43.01082895,50.85803914,,7578.518433
962,10558,43.13891243,50.82896376,,8387.093384
962,10559,42.90958332,50.72870435,,7900.792358
962,10560,42.7764232,50.62980629,,9802.678711
962,10561,42.71523673,50.81270092,,7848.774658
962,10562,43.05407115,50.41958259,,8489.795044
962,10563,43.0938526,50.78372131,,7322.793457
962,10564,43.29471501,50.61700191,,10561.44458
962,10565,43.75697128,49.84974853,,9697.378784
962,10566,43.16431948,50.77233139,,9431.873047
962,10567,43.27474531,50.80901406,,6471.221558
962,10568,43.14033003,50.7701141,,8506.44812
962,10569,43.15226118,50.59549226,,9975.033813
962,10570,43.05264617,50.82389262,,9552.275635
962,10571,43.2780944,50.80312779,,8845.842773
962,10572,43.28095117,50.9640576,,7597.153564
962,10573,43.41241662,50.99529191,,7090.627197
962,10574,43.28892405,51.03401293,,7895.453369
962,10575,43.16854317,51.09671494,,7385.868408
962,10576,43.1499665,51.15285297,,8398.308472
962,10577,43.24113655,50.8831437,,7468.564941
962,10578,43.09827342,50.89481159,,8059.390015
962,10579,43.11021338,50.95032686,,8271.009888
962,10580,43.08747954,51.08641604,,8425.640747
962,10581,43.09728895,51.0831149,,7079.932617
962,10582,42.97540102,51.25596927,,7032.136597
962,10583,43.19794822,50.59294671,,5918.932129
962,10584,43.18726592,50.93575881,,6502.591797
962,10585,43.12207542,50.7851595,,8512.63501
962,10586,43.0760878,50.74570592,,7931.087402
962,10587,43.16296279,50.87907341,,7762.308105
962,10588,43.60297692,50.89252597,,6877.000977
962,10589,43.2562084,50.60271591,,8055.67334
962,10590,43.25819054,50.65139173,,7628.081787
962,10591,42.68915108,50.72326292,,8340.45105
962,10592,43.12103347,50.52279903,,8183.299316
962,10593,43.21133916,50.72218389,,8926.172607
962,10594,43.11889677,50.88104185,,7719.209229
962,10595,43.36756848,50.52773153,,7695.366943
962,10596,43.16586091,50.57591515,,9752.13855
962,10597,43.17686584,50.35583207,,9104.5625
962,10598,44.24394206,50.60579117,,12581.34241
962,10599,44.62547046,50.81308496,,12968.1178
962,10600,44.34150855,50.53171754,,11849.56335
962,10601,44.49914383,50.50075886,,12913.56372
962,10602,44.17213455,50.81058415,,12651.49194
962,10603,44.15255709,50.66008853,,11937.89868
962,10604,44.33997753,50.69045749,,12042.64795
962,10605,44.4608633,50.41511591,,12004.07007
962,10606,44.37533861,50.15758118,,12814.12305
962,10607,44.50267681,50.05336621,,12610.51392
962,10608,44.42631926,50.25902626,,14041.30151
962,10609,44.07424141,50.68543724,,11689.85413
962,10610,43.36526129,50.86896806,,9197.410156
962,10611,43.61716832,50.71085675,,6844.63855
962,10612,43.42693263,50.57725199,,7211.025513
962,10613,43.64195471,50.97531287,,7105.813354
962,10614,44.85880343,50.95146438,,12777.67932
962,10615,43.38083839,51.37783845,,7427.068115
962,10616,44.12830895,50.40264044,,11844.67407
962,10617,43.90357444,50.1276004,,12969.40454
962,10618,43.09540646,49.98869131,,12355.81152
962,10619,42.70530514,49.40981727,,15034.6217
962,10620,42.93922647,49.64818422,,12155.28394
962,10621,42.37706154,50.16502682,,12082.18774
962,10622,43.33379519,49.95277445,,12348.4906
962,10623,43.36502583,49.80698267,,12141.00391
962,10624,42.8547556,50.38075249,,5744.695801
962,10625,43.31073489,50.37077875,,6945.032349
962,10626,43.52772974,51.1045883,,7971.391968
962,10627,43.42346117,51.1424512,,7782.296143
962,10628,43.3702536,51.07351662,,5325.902466
962,10629,43.58456072,50.2887394,,13508.15588
962,10630,43.66320538,50.11281223,,13382.60645
962,10631,44.4021791,50.15973288,,15408.9364
962,10632,43.91987644,50.1268876,,11711.57642
962,10633,44.43465358,50.34128947,,14070.12988
962,10634,43.19845735,50.82475865,,10520.5769
962,10635,43.66833694,49.99129427,,12727.93774
962,10636,43.3721075,50.30663317,,11906.53638
962,10637,43.3691657,50.01574166,,13743.71838
962,10638,43.44333343,49.8451958,,13968.38757
962,10639,43.57486521,50.18889052,,12767.4314
962,10640,43.42848527,50.1893559,,13914.83252
962,10641,43.33958135,50.28669269,,13653.63696
962,10642,43.61357297,50.27119657,,13623.46606
962,10643,43.40414373,50.35531387,,14071.46191
962,10644,43.93549854,50.25388907,,10244.77332
962,10645,42.81043124,50.91617049,,6732.968994
962,10646,43.10597173,50.74871185,,7548.069214
962,10647,42.94664593,50.61522107,,6701.663208
962,10648,42.7584581,50.72969435,,7409.169556
962,10649,42.86071681,50.70232241,,7997.405762
962,10650,42.7530669,50.89465247,,9912.806396
962,10651,42.90836238,50.6426745,,8255.411011
962,10652,43.0748882,50.82689024,,11113.45642
962,10653,42.91452674,50.69016086,,10009.35083
962,10654,42.99697268,50.58306731,,10653.65515
962,10655,43.24317183,50.83128076,,10101.63367
962,10656,43.37736886,50.89624447,,10669.70776
962,10657,43.21889419,50.92400617,,9447.557129
962,10658,43.33532866,50.97767826,,9713.202026
962,10659,43.23989193,50.58998762,,11610.36609
962,10660,43.14524043,50.55117144,,8706.454224
962,10661,43.09167019,50.38333239,,9958.518677
962,10662,43.3124233,50.58622959,,9549.597656
962,10663,43.19369177,50.30545692,,7527.690796
962,10664,43.29448288,50.67353364,,9132.130127
962,10665,43.14827624,50.92064639,,7004.17395
962,10666,43.2960398,50.65221172,,7403.645386
962,10667,43.48338633,50.52883936,,9221.248657
962,10668,43.3511973,50.58858698,,6955.284546
962,10669,43.32573527,50.53262263,,6850.187134
962,10670,43.56422407,50.68454695,,9199.769775
962,10671,43.54609448,50.88225668,,7428.620239
962,10672,43.20680985,50.89196986,,8715.445313
962,10673,43.68508044,50.64785214,,9003.423096
962,10674,43.2940872,50.73762164,,8152.516602
962,10675,43.20202329,50.64776703,,7178.419922
962,10676,43.40274009,50.68441783,,6769.55481
962,10677,43.28060969,50.93349212,,7535.781738
962,10678,43.1854611,50.78348049,,7002.473999
962,10679,43.61297942,50.71146725,,8439.789795
962,10680,43.31186172,50.48001132,,8025.546143
962,10681,43.14204894,50.69860811,,7079.273193
962,10682,43.3244589,50.45757214,,7184.997681
962,10683,43.2337849,50.64963964,,5581.255493
962,10684,43.18956429,50.71840614,,5729.505981
962,10685,43.12471914,50.72415021,,5740.796509
962,10686,43.07405112,50.51772201,,7152.132446
962,10687,43.40939898,50.55381421,,4917.974731
962,10688,43.18993841,50.88823329,,6029.628662
962,10689,43.1218703,50.90539405,,5667.281738
962,10690,43.1870888,50.80336825,,6908.283203
962,10691,43.36859506,50.74867717,,5027.408081
962,10692,43.21863833,51.11036327,,6466.401489
962,10693,43.26805169,50.61181055,,7531.509033
962,10694,43.79566566,50.56843176,,6956.528564
962,10695,43.38470134,50.67832134,,6145.022583
962,10696,43.46127449,50.3132962,,7698.00708
962,10697,43.04877268,50.8519671,,5769.245972
962,10698,43.390869,50.84985799,,7072.415649
962,10699,43.16032388,50.92849975,,6196.241577
962,10700,43.33838763,50.9026451,,6340.742432
962,10701,43.16911591,51.08512078,,6309.406982
962,10702,43.29988546,50.75511515,,7012.348999
962,10703,43.34165973,50.80916749,,6307.785278
962,10704,43.16255089,50.55699216,,5408.988892
962,10705,43.06562629,50.98097068,,7145.647827
962,10706,43.20725842,50.73916543,,7205.113037
962,10707,42.97925496,50.67434723,,5390.69043
962,10708,43.03184013,51.14910452,,6785.890015
962,10709,43.43329008,50.91935386,,5298.197144
962,10710,43.11526643,50.61881431,,7992.929077
962,10711,43.14305723,50.73968831,,5839.434204
962,10712,43.33601904,50.9199978,,7694.717651
962,10713,43.07310816,50.5435176,,6270.949097
962,10714,43.02050318,51.01412044,,6874.40918
962,10715,43.30076748,50.86809871,,7219.135376
962,10716,43.01375949,50.47890825,,7307.835571
962,10717,43.14378983,50.7486729,,7757.196777
962,10718,43.23625951,50.65217318,,6526.142822
962,10719,43.05207879,51.06604419,,8534.931152
962,10720,43.31573809,50.82253117,,8191.875244
962,10721,43.05884142,50.59421317,,6772.39624
962,10722,43.40966072,50.89229862,,7235.890625
962,10723,43.18237694,50.80871526,,7746.006836
962,10724,43.14911014,50.91378736,,7699.852539
962,10725,43.25847892,50.72477264,,5697.615479
962,10726,43.0449817,50.36344809,,6278.711792
962,10727,42.95866122,50.56617791,,5059.483032
962,10728,43.19266869,50.74589376,,6492.909302
962,10729,43.36426856,50.90997157,,6338.099243
962,10730,43.16860301,51.15267945,,5308.152466
962,10731,43.00063405,50.69533579,,6447.467896
962,10732,43.2046493,50.85116446,,6791.716064
962,10733,42.91310101,50.78646873,,7575.712402
962,10734,42.9576606,50.73764136,,6512.745483
962,10735,43.22500624,50.69285004,,6648.579224
962,10736,43.23205102,50.68184747,,6724.500244
962,10737,43.30827865,50.85914809,,8301.269409
962,10738,43.17890948,50.68043276,,6036.2146
962,10739,43.15725946,50.92602979,,6923.786743
962,10740,42.9797954,50.92712849,,8672.01416
962,10741,42.99956871,51.15235397,,7602.630981
962,10742,43.22603059,50.62241889,,7549.286865
962,10743,43.19122167,50.90941448,,6657.644165
962,10744,43.21612028,50.89375736,,7783.963867
962,10745,42.83660583,50.75450486,,6109.881836
962,10746,43.35795021,50.53571916,,5087.449097
962,10747,43.2608764,50.57693635,,5657.394531
962,10748,42.69036395,50.69622259,,5776.123657
962,10749,43.29206891,50.93843251,,6737.855835
962,10750,43.03623087,50.76279688,,5868.139648
962,10751,43.2055691,50.79388663,,6521.575317
962,10752,43.28957673,50.48310593,,6970.917114
962,10753,43.05968035,50.64969151,,5372.570068
962,10754,43.22204267,50.96557581,,6388.612915
962,10755,43.17317871,50.44066283,,5134.189575
962,10756,43.20794329,50.80231164,,6018.610352
962,10757,43.22369138,50.78787625,,6215.980225
962,10758,42.98100817,50.79077863,,6301.557007
962,10759,43.33931521,50.67559065,,4902.276245
962,10760,43.45051995,50.99927049,,6031.774658
962,10761,43.10298996,50.71288056,,5890.557983
962,10762,43.13840389,50.53754269,,7507.578735
962,10763,43.34309498,50.79190649,,8612.713501
962,10764,43.16955317,50.44459937,,6340.500854
962,10765,43.02109399,50.68046986,,9227.526245
962,10766,43.03311826,50.48081426,,8350.963257
962,10767,42.90955311,50.62686399,,7294.65271
962,10768,43.19720369,50.64645332,,8329.661621
962,10769,42.88886798,50.55655246,,7105.688843
962,10770,43.12456875,50.75103361,,6579.103149
962,10771,43.17587377,50.73044636,,7072.922485
962,10772,43.30206642,50.83855375,,6942.022217
962,10773,43.18147203,50.84242623,,9212.137207
962,10774,43.19119933,51.07763597,,7602.147583
962,10775,43.17638165,50.78167036,,8160.774048
962,10776,43.18313837,51.0967432,,7658.739136
962,10777,43.46828381,50.94550994,,7141.327637
962,10778,43.31758558,50.59195338,,8184.453369
962,10779,43.28749028,50.90937418,,7778.231201
962,10780,43.12815146,50.80247954,,8078.209106
962,10781,43.21608205,50.53022994,,7990.949707
962,10782,43.34885154,50.65642492,,7092.75769
962,10783,43.1853695,50.66368973,,7308.608521
962,10784,43.24431122,50.7970638,,5429.561157
962,10785,43.21038943,50.67615016,,6436.846802
962,10786,43.1999436,50.70206277,,5190.478516
962,10787,43.12458198,50.51637281,,7333.964233
962,10788,43.16275977,50.74018403,,6713.206055
962,10789,43.27056719,50.55416624,,5866.380981
962,10790,43.30484951,50.92767554,,6672.933716
962,10791,42.91250217,51.00694851,,6371.781982
962,10792,43.20352785,50.62927785,,6538.027466
962,10793,43.29411884,50.90677923,,6374.582764
962,10794,43.26977607,50.83811011,,7389.388184
962,10795,43.08003307,50.75268848,,7906.936279
962,10796,43.31818545,50.8697813,,6680.783203
962,10797,43.09387135,50.86751076,,7153.515137
962,10798,43.01979169,50.74437439,,8009.140137
962,10799,43.09557383,50.58138493,,5711.080322
962,10800,43.08695378,50.8447815,,7277.202881
962,10801,42.98502351,50.85053167,,7631.428589
962,10802,43.03832755,50.48046023,,5935.497314
962,10803,42.84894783,50.77349681,,6722.55188
962,10804,42.80593382,50.72574664,,6280.745239
962,10805,42.79130886,50.64952311,,5821.238159
962,10806,43.3520234,50.8593685,,5044.149658
962,10807,43.07597461,50.59678489,,5434.884399
962,10808,42.93075587,50.57017057,,7670.531128
962,10809,43.26571089,50.52077968,,6536.764648
962,10810,42.98280511,50.43076249,,7908.957397
962,10811,43.08963274,50.50802491,,7067.567993
962,10812,42.85231573,50.70189924,,6149.699219
962,10813,43.18237388,50.81763475,,7457.742554
962,10814,43.21217433,50.72941865,,7829.220093
962,10815,43.15915914,50.80285015,,8469.924438
962,10816,43.35285899,50.85941786,,7626.391113
962,10817,43.19004833,50.65727924,,7008.14502
962,10818,43.46194184,50.30691469,,7118.978149
962,10819,43.31980734,50.52295038,,7200.625732
962,10820,43.08906507,50.89371581,,7987.444702
962,10821,43.11379567,50.96870653,,6747.004517
962,10822,43.10168337,50.70029607,,5747.670654
962,10823,43.2093638,50.50138613,,6730.61731
962,10824,42.99744657,50.74556639,,8156.631226
962,10825,43.26114502,50.66245542,,6461.621094
962,10826,43.21824146,50.70502203,,7546.454224
962,10827,43.24411573,50.44387058,,6661.757935
962,10828,42.86471026,50.80914974,,6500.574707
962,10829,42.69287067,51.04179957,,6120.047119
962,10830,42.87125482,50.9378863,,6519.746826
962,10831,42.87535957,50.50875966,,6368.300171
962,10832,42.95085427,50.71550605,,5321.178589
962,10833,43.12126028,50.7812352,,6735.361328
962,10834,42.90307708,50.76362503,,6639.983887
962,10835,43.45293812,50.66698057,,7569.739136
962,10836,43.39268799,50.63716386,,7793.894653
962,10837,43.35100496,50.66638189,,7272.625
962,10838,43.15999615,50.86996629,,7303.505371
962,10839,43.19450114,50.36111482,,5090.842529
962,10840,43.27927609,50.54083677,,6468.929443
962,10841,43.03349666,50.80036191,,7161.366577
962,10842,43.45515892,50.72275724,,8106.937622
962,10843,43.09226979,50.58583929,,7038.564941
962,10844,43.31473128,50.43517904,,6580.02124
962,10845,43.04271174,50.50080999,,8125.067017
962,10846,43.06094492,50.6099383,,6982.305298
962,10847,43.23733384,50.56579241,,7448.888428
962,10848,43.22314791,50.71855855,,6921.640259
962,10849,43.16692604,50.65922623,,7248.103638
962,10850,43.04192161,50.74081743,,7182.607178
962,10851,43.1039506,50.55543362,,7429.946411
962,10852,43.19135657,50.58499309,,6501.700806
962,10853,43.24271499,50.72338182,,6637.374878
962,10854,42.95933519,50.81280682,,8465.274292
962,10855,43.07214459,50.72234687,,6532.006104
962,10856,43.10632741,51.03959743,,6619.054199
962,10857,43.27088847,51.04101101,,7652.369263
962,10858,43.38037605,50.65814149,,7909.585083
962,10859,43.2537305,50.70815333,,6936.576904
962,10860,43.166111,50.71728329,,7846.965576
962,10861,43.06476171,50.61599817,,8735.906006
962,10862,42.95425133,50.67126971,,7740.315308
962,10863,43.08094883,50.73523364,,8021.371826
962,10864,43.204825,50.93568312,,7667.543213
962,10865,42.98788019,50.63510678,,8030.629272
962,10866,43.23750592,50.54329455,,6880.315308
962,10867,43.04168535,50.5749876,,8493.198608
962,10868,43.03602261,50.87133962,,7797.105713
962,10869,43.15678929,50.7564514,,6778.307495
962,10870,43.17955365,50.87054332,,7694.912476
962,10871,43.03638291,50.59953523,,7297.570557
962,10872,42.61730906,50.62823892,,6441.653687
962,10873,42.76734613,50.58609937,,5294.294678
962,10874,43.01154005,50.88440297,,6862.501343
962,10875,43.12976632,50.78926035,,7935.195801
962,10876,42.94026329,50.53408639,,5852.094116
962,10877,43.07025453,50.96655909,,6823.467773
962,10878,43.21254655,50.66735391,,8644.753906
962,10879,43.4513114,50.73142958,,7026.25647
962,10880,43.25625113,50.48927628,,6473.19751
962,10881,43.22781842,50.69745044,,8510.193848
962,10882,43.18443248,50.80497328,,7432.120117
962,10883,43.27648986,50.93356562,,5391.386841
962,10884,43.13594896,50.71051695,,7930.462646
962,10885,43.2429999,50.59325318,,6711.896362
962,10886,43.2282675,50.79051897,,8479.811279
962,10887,43.26344936,50.67305742,,7275.198364
962,10888,43.27425684,50.49666077,,6001.226196
962,10889,42.87708297,50.88554343,,6897.492065
962,10890,43.51796677,50.68245008,,6652.482788
962,10891,43.22478303,50.93957117,,6293.409424
962,10892,42.63937945,50.90585905,,6008.735596
962,10893,43.01896576,50.53597041,,7591.830444
962,10894,43.12508512,50.38446412,,5524.255859
962,10895,43.13092224,50.5591655,,5549.258423
962,10896,43.04931135,50.47222521,,5862.489136
962,10897,43.0174168,50.72894336,,6234.420166
962,10898,43.13432275,50.28315884,,5752.443848
962,10899,43.01944308,50.6547671,,7980.080444
962,10900,43.05926325,50.81255881,,7036.053101
962,10901,43.36723628,50.65947837,,6779.890137
962,10902,43.47428041,50.85839664,,7860.40564
962,10903,43.47235411,50.94499594,,7729.303711
962,10904,43.20437569,50.41582673,,7734.824463
962,10905,43.01579529,50.70127236,,8244.630127
962,10906,43.00305913,50.61678978,,5703.223022
962,10907,43.31287723,50.65026242,,6582.846558
962,10908,42.88877822,50.60868425,,6788.176025
962,10909,43.18720594,50.74599628,,8419.933594
962,10910,43.12704297,50.61712505,,8075.514893
962,10911,43.21549847,50.61683042,,6668.649536
962,10912,43.06679639,50.58683937,,7487.285645
962,10913,43.30674407,50.79258134,,7139.072998
962,10914,43.01267383,50.56356667,,7304.916504
962,10915,43.07421056,50.66926439,,7149.759155
962,10916,43.19414391,50.67439816,,7193.904785
962,10917,43.13935243,50.66366894,,6893.041992
962,10918,42.75868236,50.76765086,,6049.822266
962,10919,43.11676659,50.63732674,,6392.707886
962,10920,43.41740705,50.87044456,,6308.043213
962,10921,43.22483882,50.47091745,,7056.624512
962,10922,42.98969067,50.79655662,,7749.70874
962,10923,43.3377706,50.84068442,,7375.636841
962,10924,43.18214852,50.68133544,,7468.922974
962,10925,43.41300369,50.85427218,,7989.888062
962,10926,43.35269118,50.65666602,,7325.222168
962,10927,44.09054903,50.94891344,,8253.638916
962,10928,43.99283486,51.1643745,,7931.302979
962,10929,43.08608693,50.58843977,,6973.36438
962,10930,43.09555978,50.85015949,,7129.44104
962,10931,43.76872955,50.78973859,,7577.312012
962,10932,43.39014624,50.98887795,,8819.340698
962,10933,43.30344988,50.81920248,,7524.885254
962,10934,43.51714004,51.1132309,,7820.316162
962,10935,44.09226597,51.07792076,,9360.26709
962,10936,43.50306338,50.68621575,,7419.055176
962,10937,43.61106255,50.9253956,,10212.77417
962,10938,43.46573391,50.81669966,,6693.11731
962,10939,43.47425519,50.7487246,,9128.531494
962,10940,43.37212497,50.71245228,,8624.675293
962,10941,43.38964386,50.88748708,,6800.558838
962,10942,43.60384125,50.93713666,,7558.933594
962,10943,43.57628022,50.7127851,,8563.755371
962,10944,43.68737455,51.2833036,,7976.486938
962,10945,43.89074547,51.09680489,,8403.031006
962,10946,43.63169606,50.94626712,,6846.689453
962,10947,43.14138143,50.80883744,,7205.995728
962,10948,43.79537429,51.0909866,,7279.723267
962,10949,43.70227157,50.91414403,,8252.261841
962,10950,43.22430554,50.77676989,,9821.03186
962,10951,43.26557691,50.79837123,,7891.776733
962,10952,44.19470636,51.28966708,,9958.648315
962,10953,43.59984929,51.08762616,,9521.290039
962,10954,43.7660829,51.0196488,,7312.538574
962,10955,43.34315333,50.97514683,,7393.718262
962,10956,43.3091218,51.16383105,,8120.389648
962,10957,44.02882386,51.14113089,,8022.605469
962,10958,43.19982891,51.09040557,,5855.028076
962,10959,43.78417506,51.47271778,,9143.171021
962,10960,43.55339173,50.96104889,,7874.971191
962,10961,43.70275824,51.05703484,,6622.333862
962,10962,43.78684353,51.14885778,,9017.050781
962,10963,43.19702586,50.99900578,,6721.359985
962,10964,43.24569346,50.83022499,,7023.947388
962,10965,43.58346384,50.83902919,,8645.477661
962,10966,43.70043502,50.69334,,6517.028564
962,10967,43.62137934,51.03988138,,7986.93811
962,10968,43.20567723,50.80948166,,7426.501709
962,10969,43.33039905,50.72345435,,8010.255127
962,10970,43.45504006,50.58470112,,6866.967163
962,10971,42.95021199,50.51303301,,6834.325562
962,10972,43.29427666,50.49341016,,5301.963135
962,10973,43.18507142,50.61079942,,6086.725342
962,10974,43.03731908,50.58551555,,7387.271606
962,10975,43.10464058,50.71111833,,6313.677246
962,10976,43.26111637,50.58272608,,7295.309692
962,10977,43.31324301,50.61379735,,6408.369019
962,10978,43.21591493,50.80689446,,7616.737061
962,10979,43.26288926,50.58947417,,9396.640503
962,10980,43.43019926,50.68115283,,7325.02417
962,10981,43.2924103,50.96122131,,6963.24231
962,10982,43.15807006,50.84461403,,6863.095825
962,10983,43.35034402,50.66427976,,6605.177612
962,10984,43.40382737,50.82020395,,7494.352539
962,10985,43.19252944,50.42253808,,7035.797485
962,10986,43.36054732,50.49704653,,7919.219971
962,10987,43.16854094,50.63108301,,6474.357544
962,10988,43.07620069,50.47426228,,7414.723999
962,10989,43.12478777,50.59121241,,6932.628052
962,10990,43.16111323,50.7485401,,8152.658447
962,10991,43.3647661,50.6994739,,6049.271973
962,10992,43.27897024,50.69940126,,9268.676025
962,10993,43.06186157,51.06333542,,8541.295532
962,10994,42.85859217,50.83514287,,10003.86292
962,10995,43.5048305,50.75016203,,6129.082153
962,10996,43.26922699,50.53392347,,8336.204712
962,10997,43.28039876,50.79338486,,7978.746948
962,10998,43.22570739,50.74618276,,9275.094116
962,10999,43.81385364,51.19773278,,10390.29028
962,11000,43.35519386,50.7777829,,7714.415527
962,11001,43.33488406,50.85660627,,7342.665649
962,11002,43.30026101,50.77189553,,8695.047729
962,11003,43.0821244,50.53308706,,7719.619629
962,11004,43.32922959,50.50357651,,7468.415405
962,11005,43.25168416,50.49295665,,6949.102295
962,11006,43.10325332,50.56237314,,5951.943848
962,11007,43.36662408,50.76335258,,6513.81604
962,11008,43.3012491,50.69197076,,6098.490234
962,11009,43.35397628,50.56234104,,7102.311768
962,11010,43.15957705,50.60282261,,7379.214844
962,11011,43.22812765,50.83791243,,7789.805542
962,11012,43.15987395,50.78240518,,6202.867188
962,11013,43.29757136,50.98608591,,7511.927368
962,11014,43.33558507,50.73290689,,5922.428589
962,11015,43.17008786,50.94920472,,7042.138306
962,11016,43.38530788,51.10213773,,7048.453979
962,11017,43.13958463,50.54067954,,6512.272949
962,11018,43.57039919,51.34885449,,9678.800659
962,11019,43.33019349,51.19491685,,7170.648438
962,11020,43.24561152,50.80623278,,7966.508423
962,11021,43.10725806,50.81420394,,8534.537476
962,11022,43.57116862,51.18892676,,9081.765747
962,11023,43.33828554,50.98377983,,8516.842896
962,11024,43.07596081,50.59357042,,8199.92688
962,11025,43.14760009,50.65901674,,8472.333008
962,11026,43.58954839,50.92147804,,8297.44751
962,11027,43.07817086,50.52728923,,7429.956177
962,11028,43.1645639,50.63765039,,8235.198853
962,11029,43.39885101,51.00004311,,7631.141113
962,11030,43.51102691,50.83246197,,8770.185425
962,11031,43.31674528,51.00829195,,7563.470459
962,11032,43.28556316,50.67161763,,7273.791382
962,11033,43.09996804,50.5181497,,6402.615234
962,11034,43.43330158,50.32113666,,5977.774414
962,11035,43.27774536,50.73434762,,6528.605957
962,11036,43.05655522,50.68967716,,6257.741577
962,11037,43.02597079,50.6816532,,5290.042969
962,11038,43.1924317,50.6952177,,6643.116943
962,11039,43.57870345,51.27745808,,6324.036621
962,11040,43.32172367,50.86047584,,8113.4729
962,11041,43.29993954,50.73309621,,7077.205078
962,11042,43.30367867,50.50359948,,6482.737305
962,11043,43.5671196,50.86574579,,7276.419922
962,11044,43.32110157,50.7971642,,6771.791016
962,11045,43.05194833,50.74458153,,7067.72998
962,11046,43.31027602,50.52079653,,6326.585205
962,11047,43.11576028,50.6113744,,6814.971313
962,11048,43.24177074,50.67796265,,9457.49231
962,11049,43.16460193,50.7905398,,8353.662842
962,11050,43.27482648,50.55691485,,7102.895386
962,11051,43.35595388,50.67987416,,5848.724976
962,11052,43.45887201,50.49716571,,5651.835205
962,11053,43.24710505,50.62585734,,7136.121582
962,11054,43.21026921,51.04065231,,5520.549805
962,11055,43.15005063,50.58739464,,7859.15979
962,11056,43.28551914,50.66193586,,6626.649536
962,11057,42.77431512,50.48687198,,5172.194702
962,11058,43.3992702,50.74859559,,8054.13623
962,11059,43.06163776,50.80000246,,7707.2146
962,11060,43.14059185,50.76459584,,7289.253662
